uid,E_votes_3,E_votes_num,E_votes_mean,E_votes_2,E_votes_std,E_votes_1,E_votes_4,E_likes_mean,E_likes_sum,E_likes_num,E_likes_std,E_dislikes_std,E_dislikes_sum,E_dislikes_num,E_dislikes_mean,E_com_num,E_com_std,E_com_sum,E_com_mean,E_target,E_comid,G_interactions_degree,G_interactions_w_degree,G_interactions_degree_u,G_interactions_w_degree_u,G_interactions_betweenness_centrality,G_interactions_w_betweenness_centrality,G_interactions_betweenness_centrality_u,G_interactions_w_betweenness_centrality_u,G_interactions_NMF1_d,G_interactions_NMF1_u,G_interactions_NMF2_d,G_interactions_NMF2_u,G_rel_agree_degree,G_rel_agree_w_degree,G_rel_agree_degree_u,G_rel_agree_w_degree_u,G_rel_agree_betweenness_centrality,G_rel_agree_w_betweenness_centrality,G_rel_agree_betweenness_centrality_u,G_rel_agree_w_betweenness_centrality_u,G_rel_agree_NMF1_d,G_rel_agree_NMF1_u,G_rel_agree_NMF2_d,G_rel_agree_NMF2_u,votes_3,votes_num,votes_mean,votes_2,votes_std,votes_1,votes_4,likes_mean,likes_sum,likes_num,likes_std,dislikes_std,dislikes_sum,dislikes_num,dislikes_mean,com_num,com_std,com_sum,com_mean,CE_votes_3,CE_votes_num,CE_votes_mean,CE_votes_2,CE_votes_std,CE_votes_1,CE_votes_4,CE_likes_mean,CE_likes_sum,CE_likes_num,CE_likes_std,CE_dislikes_std,CE_dislikes_sum,CE_dislikes_num,CE_dislikes_mean,CE_com_num,CE_com_std,CE_com_sum,CE_com_mean,CE_comid,CEG_interactions_degree,CEG_interactions_w_degree,CEG_interactions_degree_u,CEG_interactions_w_degree_u,CEG_interactions_betweenness_centrality,CEG_interactions_w_betweenness_centrality,CEG_interactions_betweenness_centrality_u,CEG_interactions_w_betweenness_centrality_u,CEG_interactions_NMF1_d,CEG_interactions_NMF1_u,CEG_interactions_NMF2_d,CEG_interactions_NMF2_u,CEG_rel_agree_degree,CEG_rel_agree_w_degree,CEG_rel_agree_degree_u,CEG_rel_agree_w_degree_u,CEG_rel_agree_betweenness_centrality,CEG_rel_agree_w_betweenness_centrality,CEG_rel_agree_betweenness_centrality_u,CEG_rel_agree_w_betweenness_centrality_u,CEG_rel_agree_NMF1_d,CEG_rel_agree_NMF1_u,CEG_rel_agree_NMF2_d,CEG_rel_agree_NMF2_u,uid
16_94,115,135,2.9703703703703703,12,0.3851873113008463,0,8,0.6666666666666666,2.0,3.0,1.1547005383792517,0.0,0.0,3.0,0.0,3.0,9.451631252505216,91.0,30.33333333333333,1,16,0.10416666666666667,0.007306380905991231,0.1568627450980392,0.011632571199358205,3.168918907034622e-05,0.009738472696801592,0.0002299897647941184,0.06647633070753001,0.0,0.0,0.0,0.0,0.10416666666666667,0.1174398096256622,0.1568627450980392,0.1839492866664776,3.168918907034622e-05,0.0,0.0002299897647941184,5.291579200454927e-22,0.3043441296652334,0.2721567787262521,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,115,135,2.9703703703703703,12,0.3851873113008463,0,8,0.6666666666666666,2.0,3.0,1.1547005383792517,0.0,0.0,3.0,0.0,3.0,9.451631252505216,91.0,30.33333333333333,16,0.12437810945273632,0.018303843807199512,0.2,0.031385281385281384,0.00022154258037200683,0.042399371454972905,0.0009337489222652783,0.12079039799393848,0.2800396990192174,0.0,0.0033963041946385502,0.0,0.12437810945273632,0.1278640430370179,0.2,0.20204835628192866,0.00022154258037200683,0.0,0.0009337489222652783,1.3610451513243711e-05,0.1436254510269954,0.0,0.3450385005001985,0.0,16_94
16_87,2,68,3.779411764705882,5,0.6428850140982163,1,60,4.2,105.0,25.0,5.008326400438906,1.5000000000000002,20.0,25.0,0.8,25.0,33.02332509000267,1226.0,49.04,1,16,0.5416666666666666,0.1134924500730638,0.5947712418300654,0.09306056959486562,0.023314344436708268,0.05877998551897608,0.037403564941261874,0.13799892748721074,0.0,0.0,0.0,0.0,0.5416666666666666,0.5969345366224659,0.5947712418300654,0.6645925030146603,0.023314344436708268,0.00015123302374173356,0.037403564941261874,2.6809299560380406e-18,1.0086150640545108,0.8809446057788684,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,2,68,3.779411764705882,5,0.6428850140982163,1,60,4.2,105.0,25.0,5.008326400438906,1.5000000000000002,20.0,25.0,0.8,25.0,33.02332509000267,1226.0,49.04,16,0.6467661691542289,0.2843197071384991,0.7583333333333333,0.2575757575757576,0.16299312723730935,0.2559163554420109,0.15185692495510478,0.2229803024742106,1.6939562631067442,1.5914912696751509,2.6622747602959675,0.5628690829156907,0.6467661691542289,0.6499198485102019,0.7583333333333333,0.7392511139558574,0.16299312723730935,0.313556734395392,0.15185692495510478,0.17094985495206588,0.6685773391278325,0.6580440960543902,0.8588646279774125,0.4213829453600397,16_87
16_56,139,152,2.9473684210526314,9,0.32120373110684874,1,3,11.446428571428573,641.0,56.0,9.434789862008577,2.61439571126196,54.0,56.0,0.9642857142857144,56.0,141.1690694480599,11659.0,208.19642857142856,1,16,0.6916666666666667,0.22260107160253287,0.6993464052287581,0.2446851183313277,0.0788918261727488,0.08598654821229054,0.1529621064682508,0.2307364215320311,0.0,0.25921332754333104,0.0,0.0,0.6916666666666667,0.8059860287455065,0.6993464052287581,0.8634154169189766,0.0788918261727488,6.664289774685071e-06,0.1529621064682508,5.616888493478676e-22,1.0314777155169943,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,139,152,2.9473684210526314,9,0.32120373110684874,1,3,11.446428571428573,641.0,56.0,9.434789862008577,2.61439571126196,54.0,56.0,0.9642857142857144,56.0,141.1690694480599,11659.0,208.19642857142856,16,0.8258706467661692,0.5576571079926784,0.8916666666666667,0.5465367965367965,0.5515413695747071,0.3743683133168536,0.6210198188167745,0.4451887220005373,1.0752012791139072,0.16512310019134252,2.406279972917437,0.05003413596410818,0.8258706467661692,0.8775272422123485,0.8916666666666667,0.9582508734529636,0.5515413695747071,0.013428969481369379,0.6210198188167745,4.744053349888496e-06,0.8148297614584454,0.29877109920111483,0.6769572726299324,0.0,16_56
16_151,54,97,2.4742268041237114,26,0.7785240242647536,14,3,26.33333333333333,553.0,21.0,18.257418583505537,1.1791845447071423,16.0,21.0,0.7619047619047619,21.0,362.84369585132316,6698.0,318.95238095238096,1,16,0.4583333333333333,0.12834875791524594,0.6209150326797386,0.19374247894103488,0.012310017989999837,0.06551947937398131,0.1833710539439504,0.1937594155566852,0.0,0.0,0.0,0.0,0.4583333333333333,0.5492950084101857,0.6209150326797386,0.7743272129067857,0.012310017989999837,1.5033744537173054e-08,0.1833710539439504,8.725351574396137e-22,0.2580212267197167,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,54,97,2.4742268041237114,26,0.7785240242647536,14,3,26.33333333333333,553.0,21.0,18.257418583505537,1.1791845447071423,16.0,21.0,0.7619047619047619,21.0,362.84369585132316,6698.0,318.95238095238096,16,0.5472636815920398,0.32153752287980475,0.7916666666666666,0.4870129870129871,0.08606067968089515,0.28525877003549444,0.7444788864760411,0.4814229588020458,0.15322001009780242,2.7674058061204847,0.04612484680297107,1.8367656900959848,0.5472636815920398,0.5980517238511579,0.7916666666666666,0.8505145272775572,0.08606067968089515,3.0217140726292102e-05,0.7444788864760411,1.252284163521326e-05,0.31664688330688523,0.5079758787930441,0.0,0.8628288841684102,16_151
16_38,50,176,2.5568181818181817,90,0.8121640164464253,8,28,17.423728813559322,1028.0,59.0,9.7010546704105,2.8974282718124487,126.0,59.0,2.135593220338983,59.0,158.3585881198955,12256.0,207.72881355932202,1,16,0.8375,0.399171943497321,0.7843137254901961,0.3481748896911352,0.143038819070965,0.051860351445389585,0.1928340965385004,0.1326111593622844,0.0,0.0,0.0,0.0,0.8375,0.9184740825977342,0.7843137254901961,0.9206452562831708,0.143038819070965,9.85276643449137e-06,0.1928340965385004,2.1405434640794693e-20,1.106718952943564,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,50,176,2.5568181818181817,90,0.8121640164464253,8,28,17.423728813559322,1028.0,59.0,9.7010546704105,2.8974282718124487,126.0,59.0,2.135593220338983,59.0,158.3585881198955,12256.0,207.72881355932202,16,1.0,1.0,1.0,1.0,1.0,0.2257896461978767,0.7828984475896469,0.21324419981698567,4.283252444725654,0.24614934804601016,3.370514780905004,0.040595016796591256,1.0,1.0,1.0,0.9716539179563044,1.0,0.01938458303816392,0.7828984475896469,4.842908435094785e-05,0.8603670942700656,0.3266549113337341,0.7511305257826055,0.0,16_38
16_33,116,170,2.7,45,0.5636944910941939,5,4,16.736842105263158,318.0,19.0,11.57507909866498,1.1647854507156372,12.0,19.0,0.631578947368421,19.0,209.89926573093567,4134.0,217.57894736842098,1,16,0.7291666666666666,0.14564052605942526,0.7516339869281046,0.1496189330124348,0.11621612235439162,0.1740399334930711,0.22440688176813225,0.4232364303675202,0.0,0.0,0.0,0.0,0.7291666666666666,0.8384210409051717,0.7516339869281046,0.9022284839356628,0.11621612235439162,2.5674367679374674e-07,0.22440688176813225,1.8974635560034902e-20,0.9287715038795772,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,116,170,2.7,45,0.5636944910941939,5,4,16.736842105263158,318.0,19.0,11.57507909866498,1.1647854507156372,12.0,19.0,0.631578947368421,19.0,209.89926573093567,4134.0,217.57894736842098,16,0.8706467661691543,0.3648566198901769,0.9583333333333334,0.37337662337662336,0.8124795989593143,0.7577352237784728,0.9110826483408097,0.7477848492911442,2.147836602906509,0.06622674255746139,1.1835575954060955,0.3883262258571685,0.8706467661691543,0.9128412622529888,0.9583333333333334,1.0,0.8124795989593143,0.00046780634917953416,0.9110826483408097,3.6599418089047514e-06,0.7408870204119538,0.3691012005386278,0.5985658482013133,0.10603154873370813,16_33
16_31,97,145,3.1379310344827585,8,0.6304836068797204,4,36,11.61904761904762,488.0,42.0,10.248027486474204,2.5643857611856875,46.0,42.0,1.0952380952380951,42.0,253.42969276581908,8903.0,211.97619047619045,1,16,0.7375,0.19873356064296152,0.7320261437908496,0.19253910950661854,0.06815407243534513,0.03742898272812796,0.11106583969768702,0.072803227212212,0.0,0.0,0.0,0.0,0.7375,0.8503454357350407,0.7320261437908496,0.8805616290946751,0.06815407243534513,8.897002496621458e-08,0.11106583969768702,3.2589925121333794e-22,1.0551186420252987,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,97,145,3.1379310344827585,8,0.6304836068797204,4,36,11.61904761904762,488.0,42.0,10.248027486474204,2.5643857611856875,46.0,42.0,1.0952380952380951,42.0,253.42969276581908,8903.0,211.97619047619045,16,0.8805970149253731,0.4978645515558267,0.9333333333333332,0.5595238095238095,0.4764725609313946,0.16295833969867465,0.4509227104564419,0.1143687253901536,1.5790542465741173,1.3406665694970354,2.288015016332966,2.7449895391632504,0.8805970149253731,0.9258240943827134,0.9333333333333332,0.9638555442661008,0.4764725609313946,0.00017828537258644773,0.4509227104564419,2.124206261686202e-06,0.7512185707705482,0.5620214858274557,0.8180265196151211,0.7934260859411382,16_31
16_111,85,90,3.011111111111111,2,0.23675922650623385,0,3,9.84,246.0,25.0,13.205680595864795,0.8660254037844386,15.0,25.0,0.6,25.0,156.33167731887653,3488.0,139.52,1,16,0.6083333333333333,0.08572820263029712,0.6339869281045751,0.09426393902928196,0.04770845718535612,0.157012065887456,0.06057577133150234,0.14685425764661128,0.0,0.0,0.0,0.0,0.6083333333333333,0.7119113940016778,0.6339869281045751,0.7676407049191178,0.04770845718535612,1.4022801677059415e-05,0.06057577133150234,3.836525345152528e-21,0.7574867742927192,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,85,90,3.011111111111111,2,0.23675922650623385,0,3,9.84,246.0,25.0,13.205680595864795,0.8660254037844386,15.0,25.0,0.6,25.0,156.33167731887653,3488.0,139.52,16,0.7263681592039801,0.21476510067114093,0.8083333333333333,0.25865800865800864,0.3335350326241629,0.6835992780121831,0.2459351234469576,0.28958890742444776,0.4875732519532868,0.4971165123352853,0.5893148059783588,1.415786834677065,0.7263681592039801,0.7751023218730004,0.8083333333333333,0.8478042595014654,0.3335350326241629,0.027783393065737325,0.2459351234469576,0.00033666694377888567,0.6279112041812089,0.6127757411730935,0.453250573104875,0.6336747345997027,16_111
16_51,115,120,2.958333333333333,5,0.2006641633241396,0,0,8.923076923076922,116.0,13.0,9.241766952821113,1.5483655567842811,9.0,13.0,0.6923076923076923,13.0,31.58423819825488,550.0,42.30769230769232,1,16,0.3333333333333333,0.03677545056015587,0.3921568627450979,0.04532691536301645,0.0035537694535648467,0.05516974921749409,0.006582257313462983,0.07507811036447433,0.0,0.0,0.0,0.0,0.3333333333333333,0.3797907293742175,0.3921568627450979,0.4652173090922842,0.0035537694535648467,2.8190221596139723e-06,0.006582257313462983,1.5205889591006463e-21,0.35211550053926577,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,115,120,2.958333333333333,5,0.2006641633241396,0,0,8.923076923076922,116.0,13.0,9.241766952821113,1.5483655567842811,9.0,13.0,0.6923076923076923,13.0,31.58423819825488,550.0,42.30769230769232,16,0.3980099502487561,0.0921293471629042,0.5,0.11688311688311688,0.024844790223007455,0.24019810528590216,0.02672369215221701,0.16420726457347296,0.27637514860303075,1.2794341934208446,0.2588996618789288,0.5410081337733568,0.3980099502487561,0.4135018467805315,0.5,0.507283487790408,0.024844790223007455,0.005634042268585653,0.02672369215221701,1.5367006277983667e-05,0.4363841756953557,0.611636533425089,0.0,0.5273896277347274,16_51
16_106,12,98,1.806122448979592,37,0.8811679604606573,43,6,24.952380952380953,524.0,21.0,18.139669761261338,1.0555973258234952,15.0,21.0,0.7142857142857143,21.0,296.7151672499916,6109.0,290.90476190476187,1,16,0.6375,0.1512420847540185,0.7124183006535948,0.18331327717609305,0.055873274124227816,0.11574600473368685,0.1766442994739769,0.2385854953792797,0.0,0.27955041449873186,0.0,0.0,0.6375,0.745009942953659,0.7124183006535948,0.8593270789696321,0.055873274124227816,6.354726165351411e-06,0.1766442994739769,3.2787998642881917e-20,0.7304123251187159,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,12,98,1.806122448979592,37,0.8811679604606573,43,6,24.952380952380953,524.0,21.0,18.139669761261338,1.0555973258234952,15.0,21.0,0.7142857142857143,21.0,296.7151672499916,6109.0,290.90476190476187,16,0.7611940298507462,0.3788895668090299,0.9083333333333332,0.3939393939393939,0.3906161592155464,0.503935062706951,0.7171685418513432,0.6660431569625099,0.8388469439917026,0.37004662279859823,1.1762954139823267,1.0098739604682359,0.7611940298507462,0.811138775790533,0.9083333333333332,0.944778750582964,0.3906161592155464,0.012754679774531949,0.7171685418513432,0.00010369789454335362,0.6663464085357285,0.4587924915983592,0.3444551664109494,0.5639567065336557,16_106
16_114,13,132,3.1742424242424243,45,0.9610443756283596,2,72,23.487179487179485,916.0,39.0,12.403038241690275,3.4908788030829365,72.0,39.0,1.8461538461538465,39.0,210.89202615001167,10984.0,281.64102564102564,1,16,0.7083333333333334,0.2700925474914759,0.7189542483660131,0.2735659847573205,0.04781071685659617,0.03378787352142621,0.0824824550993566,0.054444849025609005,0.0,0.0,0.0,0.0,0.7083333333333334,0.7540593011019732,0.7189542483660131,0.8043102308140129,0.04781071685659617,0.0003876189929279086,0.0824824550993566,2.377457563369101e-19,0.8046393183046077,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,13,132,3.1742424242424243,45,0.9610443756283596,2,72,23.487179487179485,916.0,39.0,12.403038241690275,3.4908788030829365,72.0,39.0,1.8461538461538465,39.0,210.89202615001167,10984.0,281.64102564102564,16,0.8457711442786071,0.6766320927394753,0.9166666666666666,0.7261904761904762,0.3342499411497245,0.1471056750592007,0.3348753524912866,0.05398645869708728,1.4393084143192438,0.8197576195730214,1.4789186999030068,0.4921206203100112,0.8457711442786071,0.8209913762283371,0.9166666666666666,0.8724204491956258,0.3342499411497245,0.7732573862121932,0.3348753524912866,0.00010712373051960539,0.6985272022566237,0.6038225603188999,0.4328187930608442,0.4137899142209465,16_114
16_49,121,172,2.8139534883720936,37,0.5621934466962674,3,11,15.84,396.0,25.0,17.30288993203159,2.0428737928059406,36.0,25.0,1.44,25.0,474.76271968215866,9196.0,367.84,1,16,0.7208333333333333,0.1604968339016074,0.7189542483660131,0.16085038106698754,0.0877301251064234,0.09847928297779894,0.1401223994689722,0.1594616649290659,0.0,0.0,0.0,0.0,0.7208333333333333,0.8363316441058092,0.7189542483660131,0.882703694322197,0.0877301251064234,6.027142534670697e-06,0.1401223994689722,8.807912633948847e-22,1.0035600427883342,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,121,172,2.8139534883720936,37,0.5621934466962674,3,11,15.84,396.0,25.0,17.30288993203159,2.0428737928059406,36.0,25.0,1.44,25.0,474.76271968215866,9196.0,367.84,16,0.8606965174129353,0.4020744356314826,0.9166666666666666,0.41774891774891776,0.6133308823173265,0.428759193519784,0.5688911400318263,0.2707671564558624,1.450337341570899,0.22463115206489026,1.923476014608752,0.4467514872667597,0.8606965174129353,0.9105664056849592,0.9166666666666666,0.9644106384118588,0.6133308823173265,0.011840616768583705,0.5688911400318263,7.678678382019692e-06,0.6795761149837484,0.4854926455176653,0.8310131121094321,0.2731066399867184,16_49
16_109,69,91,2.912087912087912,12,0.5507237994645807,2,8,10.0,70.0,7.0,7.724420150837643,0.0,0.0,7.0,0.0,7.0,93.02815753973681,898.0,128.28571428571428,1,16,0.4083333333333333,0.04262055528494885,0.4705882352941176,0.048937023666265546,0.008589534449118598,0.13034267144547926,0.01460636046326767,0.2026147717963536,0.0,0.0,0.0,0.0,0.4083333333333333,0.4638602672798061,0.4705882352941176,0.5510442370782161,0.008589534449118598,3.457785686209446e-07,0.01460636046326767,7.162216692781426e-19,0.7134914162484232,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,69,91,2.912087912087912,12,0.5507237994645807,2,8,10.0,70.0,7.0,7.724420150837643,0.0,0.0,7.0,0.0,7.0,93.02815753973681,898.0,128.28571428571428,16,0.4875621890547264,0.1067724222086638,0.6,0.1461038961038961,0.060050373072900724,0.5674860437679735,0.059301218699899065,0.3380712076998439,0.6132090020990429,0.13443456392955871,0.7265484177546369,0.4083006531942736,0.4875621890547264,0.5050335943806524,0.6,0.5936770346278644,0.060050373072900724,0.0006535088548415852,0.059301218699899065,0.0053680017702686,0.5432139389099403,0.4351108831188221,0.5005406231916364,0.29614793172259724,16_109
16_194,30,80,3.1,15,0.8801610899737601,4,31,9.285714285714286,65.0,7.0,6.447590912226719,2.7342623276105886,13.0,7.0,1.8571428571428568,7.0,96.16949323237296,978.0,139.71428571428572,1,16,0.31666666666666665,0.027764247442766683,0.3986928104575164,0.036101083032490974,0.002382879288713977,0.10023413495403513,0.0071106650876176045,0.14028141910650474,0.0,0.0,0.0,0.0,0.31666666666666665,0.35197603762077123,0.3986928104575164,0.4697175974510972,0.002382879288713977,1.3859872917090662e-06,0.0071106650876176045,3.35193557443468e-21,0.4114013020123306,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,30,80,3.1,15,0.8801610899737601,4,31,9.285714285714286,65.0,7.0,6.447590912226719,2.7342623276105886,13.0,7.0,1.8571428571428568,7.0,96.16949323237296,978.0,139.71428571428572,16,0.3781094527363184,0.06955460646735814,0.5083333333333333,0.09632034632034632,0.016658969251778937,0.4363994696806824,0.028869005836393968,0.3193065135500045,0.191410198516104,1.3848225292800438,0.2395371089306169,0.5020141296911956,0.3781094527363184,0.3832182576401852,0.5083333333333333,0.5174785883367438,0.016658969251778937,0.00294784663588496,0.028869005836393968,0.0011074021576343708,0.4391104919472038,0.780377679537797,0.09833362838435752,0.3187149867390653,16_194
16_6,6,160,3.05625,17,1.2897607159479303,37,100,19.666666666666668,236.0,12.0,17.206411771796176,4.807664335582962,27.0,12.0,2.25,12.0,74.28120199415845,1160.0,96.66666666666669,1,16,0.4666666666666667,0.06697515830491962,0.6013071895424836,0.09466506217408743,0.02307847802421089,0.10789281282592626,0.1001224176765421,0.20654552837071605,0.0,0.0,0.0,0.0,0.4666666666666667,0.5313489130995656,0.6013071895424836,0.7129340745572983,0.02307847802421089,2.7496614343577147e-07,0.1001224176765421,4.043767143246421e-22,0.37574793482510827,0.8792994092730791,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,6,160,3.05625,17,1.2897607159479303,37,100,19.666666666666668,236.0,12.0,17.206411771796176,4.807664335582962,27.0,12.0,2.25,12.0,74.28120199415845,1160.0,96.66666666666669,16,0.5572139303482587,0.16778523489932887,0.7666666666666667,0.2456709956709957,0.16134415939746466,0.4697438284989744,0.4064928701664384,0.4662925482258945,0.2516684199387503,0.24979486811677354,0.09468655186726208,1.3615571835166107,0.5572139303482587,0.5785126909588384,0.7666666666666667,0.7833897605950706,0.16134415939746466,0.0005388646056865772,0.4064928701664384,5.116706505005856e-06,0.18883289476641124,0.5119445094537431,0.4117149661588351,0.6059230724164324,16_6
16_98,30,45,2.6222222222222222,13,0.5755980640283038,2,0,14.576923076923075,379.0,26.0,8.782587668440671,0.6894814104706632,9.0,26.0,0.3461538461538461,26.0,110.7008790181208,4375.0,168.26923076923075,1,16,0.6541666666666667,0.1790063321967852,0.6862745098039216,0.18973124749298034,0.04282804560733625,0.048710725363759616,0.06800094070349946,0.10110975953347634,0.0,0.0,0.0,0.0,0.6541666666666667,0.7822104933387451,0.6862745098039216,0.8585173018214992,0.04282804560733625,1.7731146403589425e-06,0.06800094070349946,1.5198471584238059e-22,1.0397649085985288,1.0835579880036619,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,30,45,2.6222222222222222,13,0.5755980640283038,2,0,14.576923076923075,379.0,26.0,8.782587668440671,0.6894814104706632,9.0,26.0,0.3461538461538461,26.0,110.7008790181208,4375.0,168.26923076923075,16,0.7810945273631841,0.44844417327638797,0.875,0.5108225108225108,0.29941554247653723,0.21207680124394893,0.27608100365578325,0.1838220191592391,2.0165313311818416,0.6000548481464981,2.465965484099855,0.5900263979145584,0.7810945273631841,0.8516413344254714,0.875,0.9453052843306446,0.29941554247653723,0.0035699575580117444,0.27608100365578325,1.4569049070371662e-06,0.922885846216536,0.5934147940400266,0.5304684628416259,0.5059662131148839,16_98
16_125,65,134,3.388059701492537,4,0.6593508742363977,3,62,24.0,24.0,1.0,5.58935130000104,1.6372440327363798,0.0,1.0,0.0,1.0,91.96914329945592,115.0,115.0,1,16,0.37083333333333335,0.0694106186069167,0.4967320261437909,0.10429201764941837,0.011217734927845993,0.10457225352511776,0.01858594851664405,0.08980988751103924,0.0,0.0,0.0,0.0,0.37083333333333335,0.4428617628677778,0.4967320261437909,0.6249331350897593,0.011217734927845993,1.7330718941691534e-07,0.01858594851664405,4.355832814752679e-23,0.9262923544287496,0.0,0.0,0.0,8031.0,12609.0,2.921167420096756,1787.0,0.7178847647772388,666.0,2125.0,14.471765546819155,20246.0,1399.0,13.008653297498569,3.2019651438948307,1817.0,1399.0,1.2987848463187992,1393.0,229.55098139639,278536.0,199.954055994257,65,134,3.388059701492537,4,0.6593508742363977,3,62,24.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,115.0,115.0,16,0.4427860696517413,0.17388651616839534,0.6333333333333333,0.25,0.07842440954633859,0.4552867743369306,0.07545818142050706,0.24893614871819664,2.005542382094556,2.112618806958774,0.8707805427934355,0.0,0.4427860696517413,0.4821712133838607,0.6333333333333333,0.6881692868776698,0.07842440954633859,0.00033170501640735693,0.07545818142050706,7.381866532889487e-07,0.9156007161065782,0.7800274630782731,0.33118993212673553,0.27990785372066584,16_125
